058264188814,pjuliar-accountname-iam-bastion,None
339712923064,djuliar-accountname-test-prod,None
590183979071,djuliar-accountname-sandbox,None
637423185895,djuliar-accountname-test-staging,None
691610352964,pjuliar-accountid-org,None
730335208669,djuliar-accountname-test2,None
730335324588,djuliar-accountname-test,None
767398073909,pjuliar-accountname-deployments,None
851725447156,pjuliar-accountname-delegation,None
975050024756,pjuliar-accountname-domain,None
